半个朋友,有,43112 342 35113511 1354,132511
老头耍滑头,嫂,121335 44134 132522513 441255452511 44134,531321511254
王白两先生 坐在石头上,碧,1121 32511 1253434 312135 31121 3434121 132121 13251 44134 211,11213251113251
流水已逝去 孤树竟成荫,梳,4414154325 2534 515 1213312454 12154 52133544 123454124 41431251135 135534 122523511,12344154325
日子变了,阳,2511 521 41223454 52,522511
千金之子,媳,312 34112431 454 521,5313251114544
会心的一笑,兑,341154 4544 32511354 1 3143143134,4325135
喜上眉头,声,121251431251 211 521325111 44134,1215213
山连丘 丘连山 石山土丘紧相连,岳,252 1512454 32121 32121 1512454 252 13251 252 121 32121 2254554234 123425111 1512454,32121252
独眼龙,省,353251214 25111511534 13534,234325111
左看两点水 右看水两点细看不是水 敲敲硬邦邦,冰,13121 311325111 1253434 212514444 2534 13251 311325111 2534 1253434 212514444 55125121 311325111 1324 251112134 2534 41251252512154 41251252512154 132511251134 111352 111352,412534
来日是大暑,奢,1431234 2511 251112134 134 251112132511,13412132511
风吹草低见牛羊,蓄,3534 2513534 122251112 3235154 2535 3112 431112,1224155425121
三十天除以二,胖,111 12 1134 523411234 5434 11,351143112
舌头,千,312251 44134,312
本市一游,柿,12341 41252 1 441415331521,123441252
僧人去尽寺半存,增,32432524312511 34 12154 513444 121124 43112 132521,121432524312511
偏旁部首,位,32451325122 4143454153 4143125152 431325111,3241431
方其中 圆其外,回,4153 12211134 2512 2525125341 12211134 35424,252511
水流二道 相间三尺,渊,2534 4414154325 11 431325111454 123425111 4252511 111 5134,44134312342
点点成金,全,212514444 212514444 135534 34112431,341121
宝玉出走牵连下人,定,44511214 11214 52252 1212134 134453112 1512454 124 34,44512134
一别音容两渺茫,查,1 2515322 414312511 4453434251 1253434 441251112343 122441415,123425111
居心不正吕奉先,希,51312251 4544 1324 12121 251251 11134112 312135,3413252
话说光武帝,诱,45312251 454325135 243135 11212154 414345252,453123453
上下二十日 吃不到口里,乾,211 124 11 12 2511 251315 1324 15412122 251 2511211,12251112315
生有一子号青莲,柏,31121 132511 1 521 25115 11212511 1221512454,123432511
一旬少一天,万,1 352511 2343 1 1134,153
挑担有买卖,捏,121341534 12125111 132511 544134 12544134,1212511121
上面有两个 底下有一对,竺,211 132522111 132511 1253434 342 41335154 124 132511 1 54124,31431411
借钱得把东西送,错,3212212511 3111511534 33225111124 1215215 15234 125351 431134454,3111512212511
十个哥哥力量大 一切困难都不怕,克,12 342 1251212512 1251212512 53 251112511211 134 1 1553 2512341 5432411121 1213251152 1324 44232511,1225135
吕布桥边起芳心,秦,251251 13252 1234313432 53454 1212134515 1224153 4544,1113431234
古稀之年又重逢,轰,12251 312343413252 454 311212 54 312511211 3541112454,15125454
一字四笔八个头 内中有水不外流,井,1 425521 25351 3143143115 34 342 44134 2534 2512 132511 2534 1324 35424 4414154325,1132
西汉衰亡东汉兴,双,125351 44154 4125113534 415 15234 44154 443134,5454
吕雉半作无知状,唯,251251 3113432411121 43112 3231211 1135 31134251 4121344,25132411121
左看三十一右看一十三,非,13121 311325111 111 12 1 13251 311325111 1 12 111,21112111
上面去下面 下面去上面 中间去两边 两边去中间,至,211 132522111 12154 124 132522111 124 132522111 12154 211 132522111 2512 4252511 12154 1253434 53454 1253434 53454 12154 2512 4252511,154121
女生一白遮百丑,妞,531 31121 1 32511 41312214444454 132511 5211,5315211
灿灿火光相连岁岁除夕团聚,出,4334252 4334252 4334 243135 123425111 1512454 252354 252354 523411234 354 251231 12211154323334,52252
林字多一半不当森字猜,梦,12341234 425521 354354 1 43112 1324 243511 123412341234 425521 35311212511,12341234354
完颜阿骨打登基,键,4451135 414313333132534 5212512 255452511 12112 543341251431 12211134121,3111551111254
恻隐之心人有之,侧,442253422 52355114544 454 4544 34 132511 454,32253422
有水不清洁,军,132511 2534 1324 44111212511 441121251,451512
如有人缘成姻缘,一,531251 132511 34 551551353334 135534 531251341 551551353334,1
狗吠声连户内外,润,35335251 2511344 1215213 1512454 4513 2534 35424,4414251121
从来有过后无今天有明日无,人,3434 1431234 132511 124454 331251 1135 3445 1134 132511 25113511 2511 1135,34
二,息,11,3251114544
小船儿轻轻飘荡在水中,心,234 33541435251 35 152154121 152154121 125221112343534 122441533 132121 2534 2512,4544
可上又可下 老二喊老大,哥,12512 211 54 12512 124 121335 11 251131251534 121335 134,1251212512
如把泰山倒过来,仗,531251 1215215 1113424134 252 3215412122 124454 1431234,32134
一个小朋友进门瞧一瞧,问,1 342 234 35113511 1354 1132454 425 25111324111214444 1 25111324111214444,425251
古竹参天,笑,12251 312312 54134333 1134,3143143134
一箭射中缺口,医,1 314314431251122 3251113124 2512 3112525134 251,1311345
秋叶正离离,和,312344334 25112 12121 4134522554 4134522554,31234251
加一半减一半,喊,53251 1 43112 41131251534 1 43112,251131251534
果儿在上头 苗儿在下头 鱼儿在中间 其实在里头,田,25111234 35 132121 211 44134 12225121 35 132121 124 44134 35251211 35 132121 2512 4252511 12211134 44544134 132121 2511211 44134,25121
人人动手,竿,34 34 115453 3112,314314112
有心求偶无人理,愚,132511 4544 1241344 32251125214 1135 34 11212511211,2511252144544
十字尾巴弯弯算算数目少三,七,12 425521 5133115 5215 412234515 412234515 31431425111132 31431425111132 4312345313134 25111 2343 111,15
春节二日人已去,一,111342511 12252 11 2511 34 515 12154,1
二十六不足 二十八有余,共,11 12 4134 1324 2512134 11 12 34 132511 3411234,122134
初听鹧鸪啼,鸣,4523453 2513312 4131221444435451 1225135451 251414345252,25135451
半帘残月听蛩声,穹,43112 44534252 135411534 3511 2513312 121354251214 1215213,44534515
入闽中已三周,蜡,34 425251214 2512 515 111 35121251,25121412212511
七仙女下凡,几,15 32252 531 124 354,35
从上至下 你说念啥,坐,3434 211 154121 124 3235234 454325135 34454544 25134112251,3434121
云南昆明二日游,能,1154 122543112 25111535 25113511 11 2511 441415331521,5425113535
后村闺中听风声,封,331251 1234124 425121121 2512 2513312 3534 1215213,121121124
变相回扣不堪入目,操,41223454 123425111 252511 121251 1324 121122111345 34 25111,1212512512511234
一日千里,量,1 2511 312 2511211,251112511211
一生无邪 半尘不染,址,1 31121 1135 152352 43112 234121 1324 441351234,1212121
看颜色漂亮 见声音响亮,靓,311325111 414313333132534 355215 44112522111234 412514535 2535 1215213 414312511 251325251 412514535,112125112535
千里江陵一日还,皈,312 2511211 441121 5212134354 1 2511 1324454,325113354
没点良心人切齿,恨,4413554 212514444 4511534 4544 34 1553 21213452,442511534
湖光水月鸟飞鸣,咕,441122513511 243135 2534 3511 35451 534 25135451,25112251
真到长大才变美,兰,1225111134 15412122 3154 134 123 41223454 431121134,43111
如今少女有派头,浛,531251 3445 2343 531 132511 441333534 44134,4413445251
您说此字不难猜 成双便是好伴侣,月,32352344544 454325135 212135 425521 1324 5432411121 35311212511 135534 5454 321251134 251112134 531521 3243112 32251251,3511
五双,支,1251 5454,1254
出手就打,丁,52252 3112 412512341354 12112,12
天方夜谭,歼,1134 4153 41323544 45125221251112,1354312
人生有变 爱心不变,牵,34 31121 132511 41223454 3443451354 4544 1324 41223454,134453112
学一段 会下段,尝,44345521 1 321113554 341154 124 321113554,243451154
左边不亮右边亮 两者很少同时露面 合并起来亮堂堂,明,13121 53454 1324 412514535 13251 53454 412514535 1253434 12132511 332511534 2343 251251 2511124 145244442512121354251 132522111 341251 431132 1212134515 1431234 412514535 24345251121 24345251121,25113511
此字不凡仅四笔 无横无直无钩曲 皇帝见了要起身 圣人见了要施礼,父,212135 425521 1324 354 3254 25351 3143143115 1135 123412212512134 1135 12251111 1135 311153554 251221 325111121 414345252 2535 52 125221531 1212134515 3251113 54121 34 2535 52 125221531 415331525 45245,3434
才始送春归,材,123 53154251 431134454 111342511 23511,1234123
恻隐之心 人皆有之,侧,442253422 52355114544 454 4544 34 153532511 132511 454,32253422
左边绿 右边红 左右相遇起凉风 绿的喜欢及时雨 红的最怕水来攻,秋,13121 53454 55151124134 13251 53454 551121 13121 13251 123425111 251125214454 1212134515 4141251234 3534 55151124134 32511354 121251431251 543534 354 2511124 12524444 551121 32511354 251112211154 44232511 2534 1431234 1213134,312344334
未来成果多,哆,11234 1431234 135534 25111234 354354,251354354
拘留三十天,捐,12135251 3545325121 111 12 1134,1212512511
左边一个缺 右边一个多,价,13121 53454 1 342 3112525134 13251 53454 1 342 354354,323432
连日有雨,雷,1512454 2511 132511 12524444,1452444425121
小心一点走上来,寺,234 4544 1 212514444 1212134 211 1431234,121124
见人就笑,竺,2535 34 412512341354 3143143134,31431411
又添了一口,亟,54 44111342444 52 1 251,52251541
视而不见 听而不闻,祈,45242535 132522 1324 2535 2513312 132522 1324 425122111,45243312
别解方有味,未,2515322 3535112533112 4153 132511 25111234,11234
四面密不透风中间常刮北风,图,25351 132522111 44545434252 1324 3123453454 3534 2512 4252511 24345251252 31225122 21135 3534,25354441
海市蜃楼是幻景,觑,4413155414 41252 1311534251214 1234431234531 251112134 5545 251141251234,215315224312535
若不造反 未必会乱,举,12213251 1324 3121251454 3354 11234 45434 341154 3122515,443134112
个个都到贵阳来,巩,342 342 1213251152 15412122 251212534 522511 1431234,121354
客心点点寒意起,冬,445354251 4544 212514444 212514444 445112213444 4143125114544 1212134515,35444
年终岁月不缺鱼米,鳞,311212 55135444 252354 3511 1324 3112525134 35251211 431234,35251211431234354152
上八是倒八 下八是正八 十字当中架 人人需要它,米,211 34 251112134 3215412122 34 124 34 251112134 12121 34 12 425521 243511 2512 532511234 34 34 14524444132522 125221531 44535,431234
阢家杀猪,院,52135 4451353334 341234 35312132511,524451135
春夜来雨报平安,泰,111342511 41323544 1431234 12524444 1215254 14312 445531,1113424134
再加一点点力,苏,125211 53251 1 212514444 212514444 53,1225344
两个连顶上一个师,筛,1253434 342 1512454 12132534 211 1 342 231252,314314231252
左边九加九右边九十九,柏,13121 53454 35 53251 35 13251 53454 35 12 35,123432511
同学少年多不贱,篑,251251 44345521 2343 311212 354354 1324 253411534,314314251212534
一个小锅炒豆豆,心,1 342 234 311152512534 43342343 1251431 1251431,4544
一只大黑狗 不叫也不吼,默,1 25134 134 254312114444 35335251 1324 25152 525 1324 2515215,2543121144441344
听有看无古有今无叶有花无,口,2513312 132511 311325111 1135 12251 132511 3445 1135 25112 132511 1223235 1135,251
又托一叶寄知音,吱,54 121315 1 25112 44513412512 31134251 414312511,2511254
对人要格外大方,徊,54124 34 125221531 1234354251 35424 134 4153,332252511
晴一半阴一半,明,251111212511 1 43112 523511 1 43112,25113511
花一半叶一半,华,1223235 1 43112 25112 1 43112,323512
一时差十分,旦,1 2511124 431113121 12 3453,25111
十一点 点十一,幸,12 1 212514444 212514444 12 1,12143112
口中有十八,困,251 2512 132511 12 34,2512341
上海居民,伸,211 4413155414 51312251 51515,3225112
去村后割茅草,柔,12154 1234124 331251 445111225122 12254523 122251112,545231234
上面出头说原因 下面出头是冠军 上下出头是上海 都不出头在农村,田,211 132522111 52252 44134 454325135 1332511234 251341 124 132522111 52252 44134 251112134 451135124 451512 211 124 52252 44134 251112134 211 4413155414 1213251152 1324 52252 44134 132121 453534 1234124,25121
一向上爬忘了本,未,1 325251 211 33245215 4154544 52 12341,11234
内乱到后来变心,恻,2534 3122515 15412122 331251 1431234 41223454 4544,442253422
一字三两点 一直未猜出,羊,1 425521 111 1253434 212514444 1 12251111 11234 35311212511 52252,431112
虽有十张口只有一颗心,思,251251214 132511 12 5153154 251 25134 132511 1 25111234132534 4544,251214544
轻舟逐浪送离愁,秋,152154121 335414 1353334454 4414511534 431134454 4134522554 3123443344544,312344334
西伯适遇姜太公,倘,125351 3232511 312251454 251125214454 431121531 1344 3454,3224325251
多一点能吃 少一点有用,术,354354 1 212514444 5425113535 251315 2343 1 212514444 132511 35112,12344
反手上篮逼声近,笔,3354 3112 211 3143142231425221 125125121454 1215213 3312454,3143143115
直上云端,去,12251111 211 1154 41431252132522,12154
遇火燃烧 遇水挨浇 若猜尧字 智谋不足,林,251125214454 4334 4334354413444444 4334153135 251125214454 2534 1215431134 441153135 12213251 35311212511 153135 425521 311342512511 45122111234 1324 2512134,12341234
投我以木桃,兆,1213554 3121534 5434 1234 1234341534,341534
声称掌握了一半,撑,1215213 3123435234 243452513112 121513154121 52 1 43112,121243452513112
连日多玄奥 一定要解开,蓄,1512454 2511 354354 41554 325431234134 1 44512134 125221531 3535112533112 1132,1224155425121
日落看木偶,梦,2511 122441354251 311325111 1234 32251125214,12341234354
十字对十字太阳对月亮,萌,12 425521 54124 12 425521 1344 522511 54124 3511 412514535,12225113511
言来会佳人,谁,4111251 1431234 341154 32121121 34,4532411121
分道扬镳,路,3453 431325111454 121533 31115413522115354444,2512121354251
考前整日在复习,翥,121315 431251122 1251234313412121 2511 132121 312511354 541,12132511541541
画龙未点睛,省,12512152 13534 11234 212514444 2511111212511,234325111
秋叶落后人全离,程,312344334 25112 122441354251 331251 34 341121 4134522554,312342511121
一旬,早,1 352511,251112
牛羊合群,羞,3112 431112 341251 5113251431112,4311135211
朝来见古庙,广,122511123511 1431234 2535 12251 41325121,413
残月下西楼,屡,135411534 3511 124 125351 1234431234531,513431234531
有你的一半也有我的一半,伐,132511 3235234 32511354 1 43112 525 132511 3121534 32511354 1 43112,321534
何须杀人灭口,丁,3212512 333132534 341234 34 14334 251,12
峰峦重叠草出芽,茁,2523541112 412234252 312511211 5454544525111 122251112 52252 1221523,12252252
一口吃掉五颗丸子,熟,1 251 251315 12121251112 1251 25111234132534 354 521,412515213544444
存心不善有口难言,亚,132521 4544 1324 431112431251 132511 251 5432411121 4111251,122431
石字出头不是右字,岩,13251 425521 52252 44134 1324 251112134 13251 425521,25213251
一月又一月 月月紧相连,用,1 3511 54 1 3511 3511 3511 2254554234 123425111 1512454,35112
早上莫来傍晚来,暮,251112 211 1222511134 1431234 324143454153 25113525135 1431234,12225111342511
二直又二直,坚,11 12251111 54 11 12251111,2254121
两个太阳,昌,1253434 342 1344 522511,25112511
做人首先要大方,烟,32122513134 34 431325111 312135 125221531 134 4153,4334251341
六一的活动,韵,4134 1 32511354 441312251 115453,4143125113541
分开三个人 合起来是一群,众,3453 1132 111 342 34 341251 1212134515 1431234 251112134 1 5113251431112,343434
一块豆腐 切成四块 放到锅里 盖上锅盖,画,1 1215134 1251431 41332124253434 1553 135534 25351 1215134 41533134 15412122 311152512534 2511211 43112125221 211 311152512534 43112125221,12512152
溪边林木森森,染,4413443554134 53454 12341234 1234 123412341234 123412341234,441351234
二人同过独木桥 顺着次序往前跑,丛,11 34 251251 124454 353251214 1234 1234313432 322132534 43111325111 413534 4135452 33241121 431251122 251212135515,34341
不是上 不是下 下在上 上在下,一,1324 251112134 211 1324 251112134 124 124 132121 211 211 132121 124,1
心系人家生妒忌,妃,4544 3554234 34 4451353334 31121 5314513 5154544,531515
平反回来,啬,14312 3354 252511 1431234,12431252511
一字不撇也不捺,十,1 425521 1324 12143252343134 525 1324 12113411234,12
上身是小山 下身是大山 二字相结合 全身都是山,岳,211 3251113 251112134 234 252 124 3251113 251112134 134 252 11 425521 123425111 551121251 341251 341121 3251113 1213251152 251112134 252,32121252
反扣成立,啦,3354 121251 135534 41431,25112141431
一横一竖写一回,固,1 123412212512134 1 225441431 45151 1 252511,25122511
右边有 左边无 后面有 前面无,口,13251 53454 132511 13121 53454 1135 331251 132522111 132511 431251122 132522111 1135,251
中学人生起变化,牵,2512 44345521 34 31121 1212134515 41223454 3235,134453112
老鼠不见了,一,121335 3215115445445 1324 2535 52,1
空山之中一亩田,画,44534121 252 454 2512 1 4125121 25121,12512152
上头在水里 下头在天空 要问家在哪 老家在山东,鲁,211 44134 132121 2534 2511211 124 44134 132121 1134 44534121 125221531 425251 4451353334 132121 251511352 121335 4451353334 132121 252 15234,352512112511
助残出力 献点爱心,宜,2511153 135411534 52252 53 1225431121344 212514444 3443451354 4544,44525111
名扬四方 芳心倾倒,外,354251 121533 25351 4153 1224153 4544 3215132534 3215412122,35424
先写了一撇 后写了一画,孕,312135 45151 52 1 12143252343134 331251 45151 52 1 12512152,53521
带鱼不多,羊,122245252 35251211 1324 354354,431112
古稀之年心不悲,辈,12251 312343413252 454 311212 4544 1324 211121114544,211121111512
涂上白 反而黑,七,4413411234 211 32511 3354 132522 254312114444,15
三人结伴来嘉兴,秦,111 34 551121251 3243112 1431234 12125143153251 443134,1113431234
正确对待错误,艾,12121 132513535112 54124 332121124 3111512212511 452511134,12234
讨人喜欢,竺,45124 34 121251431251 543534,31431411
汗水换来了庄稼,秆,441112 2534 1213525134 1431234 52 413121 312344451353334,31234112
财色当头总失败,负,2534123 355215 243511 44134 432514544 31134 25343134,352534
宝玉不在姑娘在,安,44511214 11214 1324 132121 53112251 5314511534 132121,445531
安心疾已平,俞,445531 4544 4134131134 515 14312,341251122
有耳能听到 有口能请教 有手能摸索 有心就烦恼,门,132511 122111 5425113535 2513312 15412122 132511 251 5425113535 4511212511 12135213134 132511 3112 5425113535 1211222511134 1245554234 132511 4544 412512341354 4334132534 442413452,425
写上去,与,45151 211 12154,151
短一些再短一些,此,311341251431 1 21213511 125211 311341251431 1 21213511,212135
东西南北心相连,愣,15234 125351 122543112 21135 4544 123425111 1512454,442252214153
左边二十日 右边三十天,朝,13121 53454 11 12 2511 13251 53454 111 12 1134,122511123511
兔子耳朵,聊,35251354 521 122111 351234,12211135352
自相矛盾,卡,325111 123425111 54523 331225111,21124
已有一半 又制一半,判,515 132511 1 43112 54 31125222 1 43112,4311322
负负得正,止,352534 352534 33225111124 12121,2121
出口成章,吝,52252 251 135534 41431251112,4134251
宣德瓷器,盟,445125111 332122522114544 4135341554 2512511344251251,2511351125221
日出有景,京,2511 52252 132511 251141251234,41251234
一日恰逢兄台来,比,1 2511 442341251 3541112454 25135 54251 1431234,1535
油画一幅挂帘前,演,44125121 12512152 1 252125125121 121121121 44534252 431251122,44144512512134
片云残月带三星,泓,3215 1154 135411534 3511 122245252 111 251131121,44151554
平桥改造见奇观,罕,14312 1234313432 5153134 3121251454 2535 13412512 542535,4534112
十二月江西见面,清,12 11 3511 441121 125351 2535 132522111,44111212511
不拘一格,呸,1324 12135251 1 1234354251,25113241
值钱不值钱全在这两点,金,3212251111 3111511534 1324 3212251111 3111511534 341121 132121 4134454 1253434 212514444,34112431
及早自立谱新篇,章,354 251112 325111 41431 45431224312511 4143112343312 314314451325122,41431251112
不得不露头,杯,1324 33225111124 1324 145244442512121354251 44134,12341324
林木森森,杂,12341234 1234 123412341234 123412341234,351234
点火就可燃 滴水能润苗,尧,212514444 4334 412512341354 12512 4334354413444444 44141432512251 2534 5425113535 4414251121 12225121,153135
从上往下数 只有人一口,合,3434 211 33241121 124 4312345313134 25134 132511 34 1 251,341251
先先后后见是非,靠,312135 312135 331251 331251 2535 251112134 21112111,312125121112111
多点爱心来安家,嫁,354354 212514444 3443451354 4544 1431234 445531 4451353334,5314451353334
杏枝又飘残叶落,林,1234251 12341254 54 125221112343534 135411534 25112 122441354251,12341234
山西省阴,亚,252 125351 234325111 523511,122431
十两多一点,斥,12 1253434 354354 1 212514444,33124
妇女翻身,嬉,531511 531 343123425121541541 3251113,531121251431251
田字不出头 不许申甲由 一笔添成字 算你是将才,团,25121 425521 1324 52252 44134 1324 453112 25112 25112 25121 1 3143143115 44111342444 135534 425521 31431425111132 3235234 251112134 412354124 123,251231
一家十一口 一家二十口 两家合一起 万事都不愁,喜,1 4451353334 12 1 251 1 4451353334 11 12 251 1253434 4451353334 341251 1 1212134515 153 12515112 1213251152 1324 3123443344544,121251431251
男人的世界,妩,2512153 34 32511354 12215 251213432,5311135
万万见不得人,乙,153 153 2535 1324 33225111124 34,5
有人不正 无人不圆,扁,132511 34 1324 12121 1135 34 1324 2525125341,451325122
一点一横两眼一瞪,六,1 212514444 1 123412212512134 1253434 25111511534 1 25111543341251431,4134
青一块紫一块,素,11212511 1 1215134 212135554234 1 1215134,1121554234
你有他有众人都有我却没有,人,3235234 132511 32525 132511 343434 34 1213251152 132511 3121534 1215452 4413554 132511,34
酉时一到自然醒,星,1253511 2511124 1 15412122 325111 354413444444 1253511251131121,251131121
月下二人踏碎冰,滕,3511 124 11 34 251212125342511 1325141343412 412534,351143113424134
吃尽苦头三十日,胡,251315 513444 12212251 44134 111 12 2511,122513511
只要有才 就能生财,贝,25134 125221531 132511 123 412512341354 5425113535 31121 2534123,2534
洪武口谕,诛,441122134 11212154 251 45341251122,45311234
扑灭火星,一,12124 14334 4334 251131121,1
喜上眉梢,声,121251431251 211 521325111 12342432511,1215213
句中有一字 每月猜三次 就是秀才猜 也得猜十日,旬,35251 2512 132511 1 425521 3155414 3511 35311212511 111 413534 412512341354 251112134 3123453 123 35311212511 525 33225111124 35311212511 12 2511,352511
窗前飞燕探头来,挖,445343253541 431251122 534 1221251211354444 12145341234 44134 1431234,121445345
丢人现丑,件,312154 34 11212535 5211,323112
海棠开后残梅落,淌,4413155414 243452511234 1132 331251 135411534 12343155414 122441354251,44124325251
家有小女 十一出嫁,尘,4451353334 132511 234 531 12 1 52252 5314451353334,234121
需要下面团结,耍,14524444132522 125221531 124 132522111 251231 551121251,132522513
平反回来住西城,墙,14312 3354 252511 1431234 3241121 125351 121135534,12112431252511
问心只自可对苍穹,吴,425251 4544 25134 325111 12512 54124 1223455 44534515,2511134
双方以仁相待,倡,5454 4153 5434 3211 123425111 332121124,3225112511
点清数目方知大,方,212514444 44111212511 4312345313134 25111 4153 31134251 134,4153
奋力大扫除,男,13425121 53 134 121511 523411234,2512153
断桥残雪看不足,霜,43123453312 1234313432 135411534 14524444511 311325111 1324 2512134,14524444123425111
春秋战国后,臻,111342511 312344334 212511534 25112141 331251,1541211113431234
某人一直都不在,甘,122111234 34 1 12251111 1213251152 1324 132121,12211
一统江东吴始立,呈,1 551415435 441121 15234 2511134 53154251 41431,2511121
前轮不见了,轶,431251122 15213435 1324 2535 52,152131134
只因改革得安宁,寄,25134 251341 5153134 122125112 33225111124 445531 44512,44513412512
田字出头不一点 不念申甲由 若念申甲由不是好秀才,神,25121 425521 52252 44134 1324 1 212514444 1324 34454544 25112 25112 25121 12213251 34454544 25112 25112 25121 1324 251112134 531521 3123453 123,452425112
明日分离 无人相伴,胖,25113511 2511 3453 4134522554 1135 34 123425111 3243112,351143112
星出日落,生,251131121 52252 2511 122441354251,31121
一退六二五,辛,1 511534454 4134 11 1251,4143112
高老头,主,4125125251 121335 44134,41121
大口加小口 猜回你别走 要是猜作咽 还不放你走,固,134 251 53251 234 251 35311212511 252511 3235234 2515322 1212134 125221531 251112134 35311212511 3231211 251251341 1324454 1324 41533134 3235234 1212134,25122511
龙凤胎,好,13534 3554 351154251,531521
一口说出两个日,唱,1 251 454325135 52252 1253434 342 2511,25125112511
一气之下 拂手而去,氟,1 3115 454 124 12151532 3112 132522 12154,311551532
独驾一舟千里去,元,353251214 53251551 1 335414 312 2511211 12154,1135
秋波相送董仲颖,棹,312344334 44153254 123425111 431134454 122312511211 322512 3531234132534,123421251112
唐宋八家 杨州八怪,做,4135112251 4451234 34 4451353334 1234533 434242 34 44254121,32122513134
一日不见 如三月兮,晨,1 2511 1324 2535 531251 111 3511 3415,25111311534
宋字去了盖 不做木字猜,李,4451234 425521 12154 52 43112125221 1324 32122513134 1234 425521 35311212511,1234521
推门望一望 门里一大将 你说关云长 他说楚霸王,扇,12132411121 425 41535111121 1 41535111121 425 2511211 1 134 412354124 3235234 454325135 431134 1154 3154 32525 454325135 1234123452134 145244441221251123511 1121,4513541541
个个相助汗水流,竿,342 342 123425111 2511153 441112 2534 4414154325,314314112
一手力量大如天 竟能搬到一座山,扫,1 3112 53 251112511211 134 531251 1134 41431251135 5425113535 1213354143554 15412122 1 4133434121 252,121511
孔雀东南飞,孙,5215 23432411121 15234 122543112 534,521234
红梅开后冬已残,绦,551121 12343155414 1132 331251 35444 515 135411534,5513541234
雨天没有晴天有 田里没有堤上有 云南没有贵阳有,日,12524444 1134 4413554 132511 251111212511 1134 132511 25121 2511211 4413554 132511 121251112134 211 132511 1154 122543112 4413554 132511 251212534 522511 132511,2511
春末夏初,旦,111342511 11234 1325111354 4523453,25111
人人围着坐,土,34 34 2511521 43111325111 3434121,121
见脚就踢,易,2535 35111215452 412512341354 251212125113533,25113533
从前有个人,众,3434 431251122 132511 342 34,343434
有点曲折,之,132511 212514444 251221 1213312,454
三五成群,积,111 1251 135534 5113251431112,3123425134
立字当头为之一新,析,41431 425521 243511 44134 4354 454 1 4143112343312,12343312
其中真心差几许,一,12211134 2512 1225111134 4544 431113121 35 453112,1
残月高高远山重,弦,135411534 3511 4125125251 4125125251 1135454 252 312511211,51541554
分离前后,凶,3453 4134522554 431251122 331251,3452
有兄妹无儿女,味,132511 25135 53111234 1135 35 531,25111234
上也日 下也日 早也热 晚也热,暑,211 525 2511 124 525 2511 251112 525 1213544444 25113525135 525 1213544444,251112132511
六十不足八十有余,余,4134 12 1324 2512134 34 12 132511 3411234,3411234
有水可养鱼虾有土可种庄稼,也,132511 2534 12512 431113432 35251211 251214124 132511 121 12512 312342512 413121 312344451353334,525
八九点钟的太阳,晨,34 35 212514444 311152512 32511354 1344 522511,25111311534
除夕之夜,多,523411234 354 454 41323544,354354
十日谈,询,12 2511 4543344334,45352511
且到江东去,沮,25111 15412122 441121 15234 12154,44125111
跳者有 走者无 高者有 矮者无 智者有 蠢者无 右边有 左边无 凉天有 热天无,口,2512121341534 12132511 132511 1212134 12132511 1135 4125125251 12132511 132511 3113431234531 12132511 1135 311342512511 12132511 132511 111342511251214251214 12132511 1135 13251 53454 132511 13121 53454 1135 4141251234 1134 132511 1213544444 1134 1135,251
满汉全席,妩,4411221253434 44154 341121 4131221252,5311135
南字反方向 口字在中央上下廿四点 捉虫是健将,燕,122543112 425521 3354 4153 325251 251 425521 132121 2512 25134 211 124 1221 25351 212514444 1212512134 251214 251112134 3251111254 412354124,1221251211354444
层云隐去月当头,屑,5131154 1154 52355114544 12154 3511 243511 44134,5132432511
三人骑头无角牛,奉,111 34 55113412512 44134 1135 3535112 3112,11134112
遇水一片汪洋 逢木可闻花香,每,251125214454 2534 1 3215 4411121 441431112 3541112454 1234 12512 425122111 1223235 312342511,3155414
前前后后和为善,羊,431251122 431251122 331251 331251 31234251 4354 431112431251,431112
上面牵头 下面紧跟 中间一一配合,奈,211 132522111 134453112 44134 124 132522111 2254554234 2512121511534 2512 4252511 1 1 1253511515 341251,13411234
一横一横又一横 一竖一竖又一竖 一撇一撇又一撇 一捺一捺又一捺,森,1 123412212512134 1 123412212512134 54 1 123412212512134 1 225441431 1 225441431 54 1 225441431 1 12143252343134 1 12143252343134 54 1 12143252343134 1 12113411234 1 12113411234 54 1 12113411234,123412341234
今别贵州去,黑,3445 2515322 251212534 434242 12154,254312114444
田里跑到田外 不能当做古字猜,叶,25121 2511211 251212135515 15412122 25121 35424 1324 5425113535 243511 32122513134 12251 425521 35311212511,25112
待到重阳日,晶,332121124 15412122 312511211 522511 2511,251125112511
牛羊住一起 羊尾都挤偏,羞,3112 431112 3241121 1 1212134515 431112 5133115 1213251152 121413432 32451325122,4311135211
两水会时见清浊,蜻,1253434 2534 341154 2511124 2535 44111212511 441251214,25121411212511
宝贝嘴巴长头顶,员,44511214 2534 2512121353535112 5215 3154 44134 12132534,2512534
小女月下多娇俏,侨,234 531 3511 124 354354 531313432 322432511,32313432
沧海变桑田,汗,4413455 4413155414 41223454 5454541234 25121,441112
低声相依来说媒,楣,3235154 1215213 123425111 32413534 1431234 454325135 531122111234,1234521325111
上下前后都能找到,一,211 124 431251122 331251 1213251152 5425113535 1211534 15412122,1
有水能掀三尺浪,粮,132511 2534 5425113535 12133123534 111 5134 4414511534,4312344511534
冀南没有冀中无,北,2113525121122134 122543112 4413554 132511 2113525121122134 2512 1135,21135
